id,artiste,titre,genre,contexte_temporel,contexte_meteo,contexte_activite,contexte_emotionnel,contexte_social,contexte_lieu,bpm_estime,energie,valence,danceability,acousticness,instrumentalness,speechiness,liveness,notes,categorie_energie,groupe_valence,macro_genre,mood_score,mood_category,party_factor,party_category,organic_score,organic_category,sport_suitability,relax_suitability,study_suitability,profil_temporel_emotionnel,profil_temporel_activite,profil_emotionnel_activite,diversity_index,diversity_category,context_popularity_score,popularity_category
11C4y2Yz1XbHmaQwO06s9f,Dua Lipa,Dance The Night,pop,weekend,chaud,sport,joyeux,amis,exterieur,142,0.86,0.819,0.721,0.487,0.18,0.087,0.216,8.2,elevee,positive,pop_family,0.70434,high_energy,0.62006,moderate_party,0.3335,electronic,0.806,0.2908,0.41869999999999996,weekend_joyeux,weekend_sport,joyeux_sport,0.10526361904761905,balanced,0.3032694475760992,very_popular
2cmRpmO04TLaKPzmAzySYZ,LCD Soundsystem,Dance Yrself Clean,pop,apres_midi,neutre,detente,romantique,couple,restaurant,121,0.629,0.74,0.665,0.505,0.25,0.074,0.147,8.3,faible,positive,pop_family,0.46546,low_energy,0.418285,chill,0.3775,mixed,0.6731,0.38830000000000003,0.4617,apres_midi_romantique,apres_midi_detente,romantique_detente,0.07262933333333334,homogeneous,0.2658774896655393,niche
2g3vpJiqwswGJbUOSkCWqC,Cody Johnson,Dance Her Home,pop,journee,neutre,sport,motive,amis,exterieur,136,0.711,0.78,0.719,0.547,0.183,0.079,0.115,8.5,moderee,positive,pop_family,0.55458,moderate_energy,0.5112089999999999,chill,0.365,mixed,0.7341,0.36040000000000005,0.4398,journee_motive,journee_sport,motive_sport,0.09665157142857143,balanced,0.34272829763246904,very_popular
7cvkXf3AwPGT041PyOi5VX,Beyoncé,Dance for You,pop,apres_midi,neutre,detente,romantique,couple,restaurant,116,0.632,0.719,0.601,0.601,0.383,0.092,0.168,8.2,faible,positive,pop_family,0.454408,low_energy,0.379832,chill,0.492,organic,0.6488,0.4657,0.5534,apres_midi_romantique,apres_midi_detente,romantique_detente,0.06049361904761904,homogeneous,0.2658774896655393,niche
6iCX17mrswsT0QgOclgqy3,Kidz Bop Kids,Dance Monkey,pop,journee,neutre,sport,motive,amis,exterieur,150,0.827,0.695,0.735,0.664,0.16,0.115,0.298,8.0,elevee,positive,pop_family,0.574765,moderate_energy,0.607845,moderate_party,0.41200000000000003,mixed,0.7598,0.3655,0.45620000000000005,journee_motive,journee_sport,motive_sport,0.08861647619047619,balanced,0.34272829763246904,very_popular
5lXGkq8j4FpQ5SKL4YG4rS,Bluey,Dance Mode,pop,apres_midi,ensoleille,conduite,neutre,groupe,voiture,117,0.686,0.896,0.839,0.444,0.105,0.116,0.169,7.7,moderee,positive,pop_family,0.6146560000000001,moderate_energy,0.575554,moderate_party,0.2745,electronic,0.7948999999999999,0.3033,0.3625,apres_midi_neutre,apres_midi_conduite,neutre_conduite,0.11898933333333335,diverse,0.19071777527245395,niche
3ZAMtgYJFoHwJjFkhkXqKr,Big Sean,Dance (A$$) Remix,pop,weekend,chaud,sport,joyeux,groupe,exterieur,147,0.871,0.846,0.95,0.282,0.271,0.056,0.076,7.9,elevee,positive,pop_family,0.736866,high_energy,0.8274499999999999,high_party,0.27649999999999997,electronic,0.8872,0.2328,0.40890000000000004,weekend_joyeux,weekend_sport,joyeux_sport,0.1556008095238095,diverse,0.2842916196918452,mainstream
10ASBwZsp7oUUDsJEYz3uS,Breaking Benjamin,Dance With The Devil,pop,apres_midi,chaud,detente,romantique,couple,maison,123,0.667,0.803,0.704,0.797,0.294,0.075,0.323,8.2,faible,positive,pop_family,0.5356010000000001,moderate_energy,0.469568,chill,0.5455,organic,0.7189,0.5069,0.5711,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08335290476190477,homogeneous,0.24652386320931982,niche
2N8m6CYs74qQO4mjVcXO30,Tones And I,Dance Monkey,pop,journee,neutre,cuisine,motive,famille,maison,115,0.722,0.756,0.774,0.587,0.307,0.094,0.112,8.7,moderee,positive,pop_family,0.545832,moderate_energy,0.558828,chill,0.44699999999999995,organic,0.7478,0.41030000000000005,0.5108,journee_motive,journee_cuisine,motive_cuisine,0.09116080952380952,balanced,0.23449830890642612,niche
7snmvZMLdGGk3l9PcvoYSM,Luther Vandross,Dance With My Father,pop,journee,neutre,sport,motive,amis,exterieur,138,0.836,0.654,0.735,0.364,0.124,0.07,0.277,8.2,elevee,positive,pop_family,0.546744,moderate_energy,0.61446,moderate_party,0.244,electronic,0.7511000000000001,0.23200000000000004,0.35719999999999996,journee_motive,journee_sport,motive_sport,0.09311347619047618,balanced,0.34272829763246904,very_popular
1zi7xx7UVEFkmKfv06H8x0,Drake,One Dance,pop,journee,neutre,cuisine,motive,amis,exterieur,129,0.754,0.742,0.775,0.405,0.296,0.059,0.145,9.1,moderee,positive,pop_family,0.559468,moderate_energy,0.58435,moderate_party,0.35050000000000003,mixed,0.7567,0.3246,0.4577,journee_motive,journee_cuisine,motive_cuisine,0.09247590476190476,balanced,0.28711010898158584,mainstream
6uRH1qMz30ZBwwUG0IYE5s,112,Dance With Me,pop,apres_midi,neutre,detente,romantique,couple,maison,121,0.67,0.797,0.599,0.751,0.018,0.09,0.265,8.2,faible,positive,pop_family,0.5339900000000001,moderate_energy,0.40133,chill,0.3845,mixed,0.6868,0.4048,0.4163,apres_midi_romantique,apres_midi_detente,romantique_detente,0.1053052380952381,balanced,0.27865464111236377,mainstream
34oa5y5p5SyWk7GfjdeNJY,Bluey,Dance Mode,pop,weekend,chaud,fete,joyeux,groupe,maison,128,0.798,0.873,0.891,0.7,0.341,0.032,0.279,8.0,moderee,positive,pop_family,0.696654,high_energy,0.711018,moderate_party,0.5205,organic,0.8484,0.44289999999999996,0.5741,weekend_joyeux,weekend_fete,joyeux_fete,0.11491247619047618,diverse,0.20706501315295,niche
33yAEqzKXexYM3WlOYtTfQ,Justice,D.A.N.C.E,pop,weekend,chaud,sport,joyeux,amis,exterieur,138,0.879,0.927,0.876,0.324,0.144,0.069,0.051,7.9,elevee,positive,pop_family,0.814833,high_energy,0.770004,high_party,0.23399999999999999,electronic,0.8925000000000001,0.2091,0.35540000000000005,weekend_joyeux,weekend_sport,joyeux_sport,0.16747714285714288,diverse,0.3032694475760992,very_popular
2x7MyWybabEz6Y6wvHuwGE,Lady Gaga,Just Dance,pop,weekend,chaud,sport,joyeux,groupe,salle_sport,138,0.763,0.95,0.87,0.646,0.353,0.099,0.055,8.3,moderee,positive,pop_family,0.72485,high_energy,0.66381,moderate_party,0.4995,organic,0.8512,0.4354,0.5505,weekend_joyeux,weekend_sport,joyeux_sport,0.1337272380952381,diverse,0.2747087561067268,mainstream
4RS9PmtHQe7I0o5fEeweOY,Van Halen,Dance the Night Away - 2015 Remaster,pop,journee,ensoleille,sport,energique,amis,salle_sport,148,0.854,0.768,0.867,0.541,0.093,0.061,0.068,8.2,elevee,positive,pop_family,0.655872,high_energy,0.740418,high_party,0.317,electronic,0.8321000000000001,0.2881,0.3966,journee_energique,journee_sport,energique_sport,0.14495295238095238,diverse,0.28861330326944756,mainstream
3nlVjrlLMJHC7Flf9impf9,Rihanna,"Dancing In The Dark - From The ""Home"" Soundtrack",pop,journee,chaud,sport,energique,amis,salle_sport,148,0.85,0.746,0.88,0.661,0.188,0.047,0.244,8.3,elevee,positive,pop_family,0.6341,high_energy,0.748,high_party,0.4245,mixed,0.8278000000000001,0.3658,0.4829,journee_energique,journee_sport,energique_sport,0.11991728571428573,diverse,0.2901164975573092,mainstream
2WrldKXSBVbNNm3A9vJryi,JID,Dance Now (feat. Kenny Mason),pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,123,0.641,0.879,0.655,0.789,0.396,0.1,0.182,7.8,faible,positive,pop_family,0.563439,moderate_energy,0.41985500000000003,chill,0.5925,organic,0.7166,0.5421,0.6147,apres_midi_romantique,apres_midi_detente,romantique_detente,0.0900212380952381,balanced,0.2322435174746336,niche
0XxXIiZP0rJBS8S841UVdu,lucidbeatz,dance with me,pop,weekend,ensoleille,sport,joyeux,amis,exterieur,144,0.929,0.924,0.937,0.667,0.074,0.086,0.061,7.9,elevee,positive,pop_family,0.858396,high_energy,0.870473,high_party,0.3705,mixed,0.9299000000000001,0.3103,0.41990000000000005,weekend_joyeux,weekend_sport,joyeux_sport,0.18729028571428574,diverse,0.30176625328823753,very_popular
2JvPJ8ydPuN2NhpH4oti6I,Wang Chung,Dance Hall Days,pop,journee,neutre,sport,motive,amis,salle_sport,130,0.76,0.762,0.78,0.559,0.09,0.071,0.242,8.5,moderee,positive,pop_family,0.57912,moderate_energy,0.5928,moderate_party,0.3245,electronic,0.7666000000000001,0.32260000000000005,0.3985,journee_motive,journee_sport,motive_sport,0.1048122380952381,balanced,0.3331454340473506,very_popular
6qNA4oi603Kluq2CiTszvP,KAYTRANADA,Dance Dance Dance Dance,pop,weekend,ensoleille,fete,joyeux,amis,plage,124,0.721,0.857,0.818,0.409,0.209,0.117,0.258,8.0,moderee,positive,pop_family,0.6178969999999999,moderate_energy,0.5897779999999999,moderate_party,0.309,electronic,0.7908999999999999,0.31,0.4038,weekend_joyeux,weekend_fete,joyeux_fete,0.09564480952380953,balanced,0.19316046599022926,niche
1E2WTcYLP1dFe1tiGDwRmT,Ghost,Dance Macabre,pop,weekend,ensoleille,sport,joyeux,groupe,exterieur,139,0.834,0.81,0.856,0.526,0.293,0.096,0.297,8.2,elevee,positive,pop_family,0.67554,high_energy,0.713904,high_party,0.4095,mixed,0.8334,0.3481,0.48510000000000003,weekend_joyeux,weekend_sport,joyeux_sport,0.09598690476190476,balanced,0.28278842540398347,mainstream
2GORop0i2cyx8C0A3JzL44,Orleans,Dance with Me,pop,journee,neutre,conduite,motive,famille,voiture,128,0.791,0.729,0.799,0.539,0.044,0.107,0.324,8.1,moderee,positive,pop_family,0.576639,moderate_energy,0.632009,moderate_party,0.29150000000000004,electronic,0.7748,0.2915,0.3623,journee_motive,journee_conduite,motive_conduite,0.1029034761904762,balanced,0.21645997745208567,niche
3D0fUBloGwPcLGLyheGWXu,Orleans,Dance with Me,pop,weekend,ensoleille,fete,joyeux,amis,cafe,123,0.726,0.831,0.824,0.661,0.012,0.065,0.238,8.2,moderee,positive,pop_family,0.603306,moderate_energy,0.598224,moderate_party,0.3365,electronic,0.7868999999999999,0.3502,0.39130000000000004,weekend_joyeux,weekend_fete,joyeux_fete,0.13077095238095238,diverse,0.20086433671552048,niche
1MQWtVcs0PKsY4PA6ZvLiy,Sly & The Family Stone,Dance to the Music,pop,journee,neutre,sport,motive,amis,salle_sport,132,0.708,0.785,0.697,0.652,0.087,0.055,0.211,8.2,moderee,positive,pop_family,0.5557799999999999,moderate_energy,0.4934759999999999,chill,0.3695,mixed,0.7278,0.37450000000000006,0.4281,journee_motive,journee_sport,motive_sport,0.10420461904761903,balanced,0.3331454340473506,very_popular
2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),pop,weekend,chaud,sport,joyeux,groupe,exterieur,148,0.901,0.839,0.777,0.332,0.017,0.081,0.246,8.4,elevee,positive,pop_family,0.755939,high_energy,0.7000770000000001,moderate_party,0.17450000000000002,electronic,0.8452,0.16759999999999997,0.29190000000000005,weekend_joyeux,weekend_sport,joyeux_sport,0.14009614285714286,diverse,0.2842916196918452,mainstream
2TVxnKdb3tqe1nhQWwwZCO,Elton John,Tiny Dancer,pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,119,0.687,0.95,0.737,0.817,0.13,0.112,0.27,8.2,moderee,positive,pop_family,0.6526500000000001,high_energy,0.5063190000000001,chill,0.4735,organic,0.7808999999999999,0.45969999999999994,0.4877,apres_midi_romantique,apres_midi_detente,romantique_detente,0.12143066666666665,diverse,0.2322435174746336,niche
2NjO87HyT80fsgejd3PLYW,Troye Sivan,Dance To This (feat. Ariana Grande),pop,apres_midi,ensoleille,detente,romantique,couple,restaurant,128,0.638,0.809,0.766,0.618,0.011,0.074,0.109,8.2,faible,positive,pop_family,0.516142,moderate_energy,0.48870800000000003,chill,0.3145,electronic,0.7277,0.35910000000000003,0.3761,apres_midi_romantique,apres_midi_detente,romantique_detente,0.12340847619047618,diverse,0.2322435174746336,niche
1TwVcKR6JojvPwBGbWZT36,Lucy Pearl,Dance Tonight,pop,weekend,ensoleille,sport,joyeux,groupe,salle_sport,151,0.898,0.843,0.865,0.494,0.312,0.036,0.166,8.0,elevee,positive,pop_family,0.757014,high_energy,0.77677,high_party,0.403,mixed,0.8715999999999999,0.3218,0.497,weekend_joyeux,weekend_sport,joyeux_sport,0.12827557142857143,diverse,0.2732055618188651,mainstream
5u4hhtZ7f4rWkMZEZcTKrH,ANOTR,Relax My Eyes,pop,weekend,ensoleille,sport,joyeux,amis,salle_sport,146,0.933,0.882,0.852,0.533,0.3,0.036,0.317,8.2,elevee,positive,pop_family,0.822906,high_energy,0.7949160000000001,high_party,0.4165,mixed,0.8934,0.32330000000000003,0.5027,weekend_joyeux,weekend_sport,joyeux_sport,0.12156495238095238,diverse,0.29218338970311913,mainstream
1gwLjpvAbu6IVmVdAfPJ0G,Jane Color,Relaxing Brown Noise 256 Hz Smooth Q,pop,apres_midi,ensoleille,detente,romantique,couple,maison,131,0.668,0.911,0.765,0.691,0.295,0.116,0.314,8.1,faible,positive,pop_family,0.6085480000000001,moderate_energy,0.51102,chill,0.493,organic,0.77,0.4644999999999999,0.5316000000000001,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08637847619047619,homogeneous,0.2450206689214581,niche
2K22nUTdyr48JDwI5t906t,Frankie Goes To Hollywood,Relax (Come Fighting),pop,journee,ensoleille,sport,energique,groupe,exterieur,144,0.923,0.795,0.834,0.449,0.365,0.057,0.258,8.2,elevee,positive,pop_family,0.733785,high_energy,0.769782,high_party,0.40700000000000003,mixed,0.8578999999999999,0.3122,0.5058,journee_energique,journee_sport,energique_sport,0.10807814285714289,balanced,0.2792183389703119,mainstream
5TuTHrKzN6NweeQaKkBNb7,Vacations,Relax,pop,journee,chaud,sport,energique,amis,salle_sport,153,0.89,0.795,0.893,0.62,0.342,0.088,0.168,8.1,elevee,positive,pop_family,0.70755,high_energy,0.79477,high_party,0.481,organic,0.8624,0.3836,0.5394,journee_energique,journee_sport,energique_sport,0.11673157142857142,diverse,0.2901164975573092,mainstream
7oZMxikk5ISnp4pDjwtvQ7,James Clarke,Relaxed Scene,pop,weekend,chaud,sport,joyeux,amis,salle_sport,151,0.873,0.943,0.828,0.425,0.302,0.041,0.174,7.8,elevee,positive,pop_family,0.8232389999999999,high_energy,0.7228439999999999,high_party,0.3635,mixed,0.8805000000000001,0.2987,0.47029999999999994,weekend_joyeux,weekend_sport,joyeux_sport,0.13394857142857144,diverse,0.2936865839909808,mainstream
5msFXipAG1CsK92OakSAbS,MIKA,"Relax, Take It Easy",pop,weekend,ensoleille,sport,joyeux,amis,exterieur,139,0.874,0.9,0.887,0.301,0.328,0.101,0.314,7.5,elevee,positive,pop_family,0.7866,high_energy,0.775238,high_party,0.3145,electronic,0.8857,0.2566,0.4341,weekend_joyeux,weekend_sport,joyeux_sport,0.11777057142857143,diverse,0.30176625328823753,very_popular
51nSG94rmkEr7l99nzlz5k,8Ball & MJG,Relax and Take Notes (feat. Notorious B.I.G. and Project Pat),pop,weekend,chaud,cuisine,joyeux,famille,exterieur,119,0.728,0.854,0.763,0.548,0.239,0.088,0.192,7.5,moderee,positive,pop_family,0.6217119999999999,moderate_energy,0.555464,chill,0.3935,mixed,0.7763,0.37250000000000005,0.46630000000000005,weekend_joyeux,weekend_cuisine,joyeux_cuisine,0.09673261904761905,balanced,0.2063134160090192,niche
31BytoFriZPWMUUbGUaknN,The Art of Nature,Relax In Noise,pop,journee,chaud,sport,energique,groupe,salle_sport,142,0.866,0.751,0.772,0.61,0.011,0.072,0.088,8.1,elevee,positive,pop_family,0.650366,high_energy,0.668552,moderate_party,0.3105,electronic,0.8033000000000001,0.28750000000000003,0.3741,journee_energique,journee_sport,energique_sport,0.14325547619047616,diverse,0.2711386696730552,mainstream
5ILewgXP1xv1Ssyt9tc4TR,Hail The Sun,Relax / Divide (Explicit),pop,weekend,chaud,sport,joyeux,groupe,exterieur,146,0.843,0.943,0.775,0.369,0.087,0.062,0.137,7.3,elevee,positive,pop_family,0.7949489999999999,high_energy,0.653325,moderate_party,0.22799999999999998,electronic,0.8526,0.2208,0.3418,weekend_joyeux,weekend_sport,joyeux_sport,0.14822395238095237,diverse,0.2842916196918452,mainstream
1K20aWE1hKKY1uZ3FzVXew,Relaxing Music For Kids,Relaxing Raindrops for Kids Sleep,pop,weekend,chaud,sport,joyeux,groupe,exterieur,135,0.735,0.827,0.782,0.47,0.062,0.096,0.177,8.3,moderee,positive,pop_family,0.607845,moderate_energy,0.57477,moderate_party,0.266,electronic,0.7767,0.2861,0.3528,weekend_joyeux,weekend_sport,joyeux_sport,0.11406114285714286,diverse,0.2842916196918452,mainstream
6SMrWEWukd0DWh5iHGWgks,The Notorious B.I.G.,Dead Wrong (feat. Eminem) - 2007 Remaster,pop,apres_midi,neutre,detente,romantique,couple,restaurant,133,0.679,0.743,0.79,0.649,0.334,0.093,0.23,8.1,faible,positive,pop_family,0.5044970000000001,low_energy,0.53641,chill,0.49150000000000005,organic,0.7314999999999999,0.4561,0.5431,apres_midi_romantique,apres_midi_detente,romantique_detente,0.07724161904761906,homogeneous,0.2658774896655393,niche
76jlu6pr45PmRDeZirYVJk,Bits & Noise,Relaxing Brown Noise,pop,apres_midi,neutre,detente,romantique,couple,maison,125,0.631,0.701,0.741,0.657,0.151,0.044,0.128,8.4,faible,positive,pop_family,0.442331,low_energy,0.467571,chill,0.404,mixed,0.685,0.41880000000000006,0.4638,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09664480952380951,balanced,0.27865464111236377,mainstream
2aB3eXzbt6a5ueOV2zfciT,PARTYNEXTDOOR,Relax with Me,pop,weekend,chaud,sport,joyeux,amis,exterieur,150,0.856,0.821,0.79,0.671,0.31,0.11,0.07,7.6,elevee,positive,pop_family,0.702776,high_energy,0.6762400000000001,moderate_party,0.49050000000000005,organic,0.8257,0.40460000000000007,0.5343,weekend_joyeux,weekend_sport,joyeux_sport,0.11897957142857142,diverse,0.3032694475760992,very_popular
0dUMBi3YvpnfxOshM783xa,Let It Rain,Relaxing Sleep Ambience,pop,apres_midi,chaud,detente,romantique,couple,restaurant,136,0.606,0.826,0.75,0.542,0.234,0.045,0.155,8.1,faible,positive,pop_family,0.500556,low_energy,0.4545,chill,0.388,mixed,0.7152,0.4052,0.4706,apres_midi_romantique,apres_midi_detente,romantique_detente,0.0936454761904762,balanced,0.2337467117624953,niche
0L0RZjfC923PIk2Dd3A3hI,Jack and the Ripper Girl,Relax - Don't Do It,pop,journee,ensoleille,sport,energique,amis,salle_sport,151,0.879,0.716,0.747,0.299,0.031,0.04,0.273,7.3,elevee,positive,pop_family,0.6293639999999999,high_energy,0.656613,moderate_party,0.16499999999999998,electronic,0.7905,0.16519999999999999,0.2972,journee_energique,journee_sport,energique_sport,0.12281795238095239,diverse,0.28861330326944756,mainstream
5J56SsFyeJ1IHfq3zSBsMo,Benjamin Shadows,Relaxation Station,pop,apres_midi,chaud,detente,romantique,couple,maison,117,0.638,0.917,0.64,0.652,0.226,0.043,0.235,7.6,faible,positive,pop_family,0.5850460000000001,moderate_energy,0.40832,chill,0.439,organic,0.7223,0.43720000000000003,0.5,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09776923809523812,balanced,0.24652386320931982,niche
67q9y56ZUtZ6TG4JfZG2k7,MC Mablo Dos Paredões,Relaxed,pop,weekend,ensoleille,fete,joyeux,amis,plage,116,0.796,0.809,0.823,0.549,0.375,0.056,0.211,7.9,moderee,positive,pop_family,0.6439640000000001,high_energy,0.655108,moderate_party,0.462,organic,0.808,0.3933,0.541,weekend_joyeux,weekend_fete,joyeux_fete,0.09734766666666668,balanced,0.19316046599022926,niche
74lNgbjr3rIdnsUPyoQr6z,chill phil,Relaxing Thunderstorms,pop,apres_midi,neutre,detente,romantique,couple,maison,128,0.604,0.683,0.712,0.736,0.306,0.047,0.06,8.2,faible,positive,pop_family,0.412532,low_energy,0.430048,chill,0.521,organic,0.6601,0.505,0.5644,apres_midi_romantique,apres_midi_detente,romantique_detente,0.0939482380952381,balanced,0.27865464111236377,mainstream
5MmCnGOOkTL1t40Mlf4CHl,Rezz,Relax,pop,apres_midi,neutre,cuisine,neutre,famille,maison,139,0.609,0.68,0.67,0.487,0.013,0.103,0.128,7.7,faible,positive,pop_family,0.41412000000000004,low_energy,0.40803,chill,0.25,electronic,0.6486000000000001,0.316,0.33199999999999996,apres_midi_neutre,apres_midi_cuisine,neutre_cuisine,0.08546390476190475,homogeneous,0.22003006388575722,niche
5CfhvCrR3kegEsafOkucIx,Capital Rain Sounds,Relaxing Rain Slumber,pop,apres_midi,ensoleille,detente,romantique,couple,maison,120,0.633,0.844,0.775,0.501,0.032,0.089,0.081,8.1,faible,positive,pop_family,0.534252,moderate_energy,0.49057500000000004,chill,0.2665,electronic,0.7389,0.3201,0.34850000000000003,apres_midi_romantique,apres_midi_detente,romantique_detente,0.12212080952380955,diverse,0.2450206689214581,niche
1zoJ8Ixu6w7uWdEFToXr6c,Lilyisthatyou,RELAX AFTER WORK WITH A DRINK,pop,journee,chaud,sport,energique,amis,exterieur,147,0.847,0.758,0.919,0.554,0.018,0.048,0.089,7.8,elevee,positive,pop_family,0.642026,high_energy,0.778393,high_party,0.28600000000000003,electronic,0.8419000000000001,0.27290000000000003,0.36560000000000004,journee_energique,journee_sport,energique_sport,0.16013580952380954,diverse,0.2996993611424276,mainstream
4qPqM7b9t0LTOGCIsaE0LK,chill phil,Relaxing Melodies of the Sky,pop,weekend,ensoleille,fete,joyeux,groupe,parc,119,0.786,0.94,0.829,0.598,0.32,0.108,0.154,7.8,moderee,positive,pop_family,0.7388399999999999,high_energy,0.651594,moderate_party,0.45899999999999996,organic,0.8451,0.3994,0.5178,weekend_joyeux,weekend_fete,joyeux_fete,0.11518861904761903,diverse,0.17493423524990606,niche
1oxN8CAiEaebffiFjKcyyn,Sunrize,Relax My Eyes - Afro House,pop,journee,chaud,sport,energique,amis,salle_sport,141,0.881,0.755,0.893,0.531,0.192,0.049,0.09,7.5,elevee,positive,pop_family,0.665155,high_energy,0.786733,high_party,0.36150000000000004,mixed,0.8468,0.3057,0.4455,journee_energique,journee_sport,energique_sport,0.13837728571428573,diverse,0.2901164975573092,mainstream
5WJ92b9eMC0xZ7BaukU1E4,Frankie Goes To Hollywood,Relax,pop,weekend,ensoleille,sport,joyeux,groupe,exterieur,151,0.892,0.861,0.838,0.329,0.066,0.085,0.101,6.9,elevee,positive,pop_family,0.768012,high_energy,0.7474959999999999,high_party,0.1975,electronic,0.8664999999999999,0.18380000000000002,0.3147,weekend_joyeux,weekend_sport,joyeux_sport,0.15531380952380952,diverse,0.28278842540398347,mainstream
3syQvNoSeSrEaanClGFxgB,Rainfall Place,Relaxation Rain Sound,pop,weekend,chaud,sport,joyeux,groupe,salle_sport,135,0.863,0.835,0.817,0.527,0.316,0.092,0.102,8.0,elevee,positive,pop_family,0.7206049999999999,high_energy,0.7050709999999999,moderate_party,0.4215,mixed,0.8408,0.3467,0.49770000000000003,weekend_joyeux,weekend_sport,joyeux_sport,0.1172582857142857,diverse,0.2747087561067268,mainstream
7bycWHHcqKTqVklrhE8BzH,SVNTOS,Relax my eyes - remix,pop,journee,neutre,sport,motive,groupe,exterieur,144,0.891,0.688,0.8,0.483,0.186,0.118,0.323,7.6,elevee,positive,pop_family,0.613008,moderate_energy,0.7128000000000001,high_party,0.3345,electronic,0.8028,0.2817,0.4143,journee_motive,journee_sport,motive_sport,0.09239095238095239,balanced,0.323750469748215,very_popular
6flGfLyx8vaTjB2t0qSOdE,HQ-8,Relaxation & Sleep With The Brown Noise,pop,apres_midi,chaud,detente,romantique,couple,maison,124,0.647,0.903,0.787,0.708,0.372,0.063,0.284,7.6,faible,positive,pop_family,0.584241,moderate_energy,0.509189,chill,0.54,organic,0.7658,0.5007,0.5858,apres_midi_romantique,apres_midi_detente,romantique_detente,0.09228390476190479,balanced,0.24652386320931982,niche
0g30Wsmd7yshS7762iWdVv,Deepest,Relax,pop,apres_midi,chaud,detente,romantique,couple,maison,119,0.688,0.899,0.663,0.575,0.254,0.069,0.129,8.0,moderee,positive,pop_family,0.618512,moderate_energy,0.456144,chill,0.4145,mixed,0.7438,0.3998,0.4857,apres_midi_romantique,apres_midi_detente,romantique_detente,0.10059214285714285,balanced,0.24652386320931982,niche
7fkBR719ApUpjWJ4xGY85T,Hi Freq Samples,Relaxing Pink Noise,pop,journee,neutre,sport,motive,amis,salle_sport,137,0.869,0.666,0.887,0.58,0.277,0.118,0.104,8.0,elevee,positive,pop_family,0.578754,moderate_energy,0.770803,high_party,0.4285,mixed,0.8135,0.3544,0.4889,journee_motive,journee_sport,motive_sport,0.11205914285714287,balanced,0.3331454340473506,very_popular
08IaHZmfTn7FZ3BF6UowZU,NKY,RELAX,pop,apres_midi,ensoleille,detente,romantique,couple,maison,131,0.651,0.838,0.612,0.563,0.377,0.109,0.258,7.4,faible,positive,pop_family,0.545538,moderate_energy,0.398412,chill,0.47,organic,0.6954,0.44299999999999995,0.5356,apres_midi_romantique,apres_midi_detente,romantique_detente,0.06315380952380951,homogeneous,0.2450206689214581,niche
4uHLpzFvlbvvTVfPZUUD7J,Lullaby Time,Relaxing Sleep,pop,apres_midi,neutre,detente,romantique,couple,maison,123,0.605,0.779,0.69,0.785,0.211,0.053,0.145,8.0,faible,positive,pop_family,0.471295,low_energy,0.41744999999999993,chill,0.498,organic,0.6827,0.4958,0.5304,apres_midi_romantique,apres_midi_detente,romantique_detente,0.1013094761904762,balanced,0.27865464111236377,mainstream
59Nc6iZ0FLxYR3V4i3HJzX,Rejjie Snow,Relax,pop,journee,ensoleille,sport,energique,amis,exterieur,140,0.832,0.737,0.861,0.627,0.181,0.031,0.152,7.5,elevee,positive,pop_family,0.613184,moderate_energy,0.716352,high_party,0.404,mixed,0.8121999999999999,0.35550000000000004,0.47239999999999993,journee_energique,journee_sport,energique_sport,0.1257962380952381,diverse,0.29819616685456596,mainstream
7HGQ3xegm6Xuyq7lR93QdD,Dr Namaste,Relax by the Lake,pop,apres_midi,chaud,detente,romantique,couple,maison,117,0.623,0.844,0.769,0.539,0.259,0.099,0.294,7.7,faible,positive,pop_family,0.525812,moderate_energy,0.479087,chill,0.399,mixed,0.7331,0.4064,0.47140000000000004,apres_midi_romantique,apres_midi_detente,romantique_detente,0.07798395238095239,homogeneous,0.24652386320931982,niche
7kkpwLgPSYzGWq3sM25Rvv,Paulo Londra,Relax,pop,apres_midi,neutre,detente,romantique,couple,maison,126,0.685,0.713,0.698,0.749,0.19,0.076,0.295,8.2,faible,positive,pop_family,0.48840500000000003,low_energy,0.47813,chill,0.46950000000000003,organic,0.6973,0.4511,0.5045,apres_midi_romantique,apres_midi_detente,romantique_detente,0.08290628571428572,homogeneous,0.27865464111236377,mainstream
5Atc9qqO8EXX3EPe7T7JqD,Bryant Myers,Relax,pop,journee,ensoleille,sport,energique,amis,salle_sport,143,0.802,0.777,0.724,0.56,0.188,0.035,0.076,7.7,moderee,positive,pop_family,0.6231540000000001,high_energy,0.580648,moderate_party,0.374,mixed,0.7711,0.3398,0.455,journee_energique,journee_sport,energique_sport,0.11645557142857144,diverse,0.28861330326944756,mainstream
